target_name                                                                  target_url
                                                                             https://courses.openedu.ru/assets/courseware/v1/bd34d5820783b9e3ab64ce111d59e9aa/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/ПЗ_3нед_осн.ответ.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/ccb9bdceb5cbea5adc71b3a9148446b5/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_13_2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/f839c4d4f0e40230774dae6e999efaa6/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/ПЗ_3нед_описаниеПрО.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/ce149b0bba8b784769b7328e7843ed71/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_1_2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/2a3c63b5152e0ad87c6b2ec774b1afed/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/ПЗ_3нед_доп.ответы.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/bbedda26ae122f2f897691ec95a1ca42/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н9_лаб1_ответы.zip
                                                                             https://courses.openedu.ru/assets/courseware/v1/6e8838441b6a8b696ba08abe5293be96/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/схема7_1.zip
                                                                             https://courses.openedu.ru/assets/courseware/v1/2e04fe0476ebf380db879a7d36f0595a/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_5_1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/16b799613167694df5f381f8e8d6de87/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_14нед_Oracle_ответы.sql
                                                                             https://technet.microsoft.com/ru-ru/office/
                                                                             https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/bookmarks/
                                                                             http://www.interface.ru/fset.asp?Url=/case/defs5.htm
                                                                             https://openedu.ru/feedback
                                                                             https://courses.openedu.ru/assets/courseware/v1/2c30c7a38a8961f9924116784bc15640/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_1_1.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Лек16_Прогр_Объекты_ч1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/dc389ffb7b45cd984a55b03ee2a034c7/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н12_лаб1_mssql_ответы.zip
                                                                             https://courses.openedu.ru/assets/courseware/v1/1f027cbbd0c29e0860a8cb1f1d733100/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_12нед_Oracle_ответы.sql
                                                                             https://courses.openedu.ru/assets/courseware/v1/17c519fc53a969964aab0f79022c0b43/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_12нед_SQL_SUBQUERY-SET_ч2.pdf
                                                                             http://citforum.ru/database/advanced_intro/12.shtml
                                                                             https://courses.openedu.ru/assets/courseware/v1/9abbe6f5b84c989598eb81c0c5472456/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/lib0.accdb
                                                                             https://courses.openedu.ru/assets/courseware/v1/200d7429a781208934eb535a49006506/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_12нед_Oracle.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_11нед_SELECT_GROUPBY-JOIN_ч2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/467ac12c79e430bca2a97178319be201/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_13нед_Oracle_1_ответы.sql
                                                                             https://courses.openedu.ru/assets/courseware/v1/258952b8aa1e4e6f62fd8e599966e219/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/База-образец_картинками3.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Лек5_НФ1-3_ч1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/1b18b38e1e1b9402928a45c2543566f5/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/lib_отв3.accdb
                                                                             http://www.sql.ru/docs/sql/u_sql/ch11.shtml
                                                                             https://courses.openedu.ru/assets/courseware/v1/142a6e10ad6f169cecfb0c83f5072b7b/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_14_1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/0d393d34e8f1404da5128aaacb4ce7db/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н9_лаб1_mssql.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_9нед_SQL-DDL_ч2.pdf
                                                                             https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/discussion/forum/
                                                                             https://courses.openedu.ru/assets/courseware/v1/d674b46cb70c3e26b632e76ec2464da2/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_10нед_Oracle.pdf
                                                                             https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/instructor
                                                                             https://courses.openedu.ru/assets/courseware/v1/fb6d556ea3a77645e6495884468142c9/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н2_Лаб1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/bf2f103d9305924fb930778d6d27dbd6/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_4нед_РА_ч2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/513c2b82ea6639c1378449f880d9da9a/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_15нед_Oracle.pdf
                                                                             https://courses.openedu.ru/
                                                                             https://courses.openedu.ru/assets/courseware/v1/bc4e9bdbdea7f4382f6f1ac72b45ca5f/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_9нед_Oracle_2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/e5023db79d48dc280cbec7bede48f199/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н6_Упр1.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_12нед_SQL-SUBQUERY_SET_ч2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/b7ee736c9818993df69762e9216c6130/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н1_Лаб1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/f2180339b3eb948d16e81241e613715f/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Практика_4нед_исходные_отношения.pdf
                                                                             http://erwin.com/resources/software-trials/
                                                                             https://courses.openedu.ru/assets/courseware/v1/41d43f88d7ccc120c44c337be011b1c8/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_2_1.pdf
                                                                             http://citforum.ru/database/advanced_intro/46.shtml
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Демо_15нед_Oracle_last_script.sql
                                                                             https://openedu.ru/my/

                                                                             https://courses.openedu.ru/assets/courseware/v1/60bd87b73050c1c98a12e2b108840abf/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_9нед_Oracle_ПО.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/4a8a4558951990e28775b7dba3e5ca6f/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н14_лаб1_mssql.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/a9f67358934c729b5f27b78d1f801f9a/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_7_1.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@презентация_1_-ч1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/1b077c90f90d8453ba7bd2635efadaaa/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_10нед_SQL-DML_ч2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/dcae639b1fcbbf9b5cc6725dc40e5adb/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/н16_лаб_mssql.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/b0027df5b5310fb6b9f98f47a8691a4d/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н6_Упр1_ответы.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/d6ec59856a19199fbd83d91f0bcf24ca/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_6_1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/646c65aa690d2c0451732c43d2938c03/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_11нед_Oracle.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_10нед_SQL-DML_ч2.pdf
                                                                             http://citforum.ru/database/advanced_intro/10.shtml#3.1
                                                                             https://courses.openedu.ru/assets/courseware/v1/bc9f9e92337661cf6c5bb57b99fa74f8/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_11нед_Oracle_ответы.sql
                                                                             https://courses.openedu.ru/assets/courseware/v1/f73bf107369bed686b0aa9efbe95c625/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_14нед_Oracle.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Лек8_ER_ч2.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Лек8_ER_ч1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/1d98ff4e04944ec4fa362bca1fd90ba8/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_13_1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/7f56e6b47b83e35f7cde2d0af95926e3/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/ПЗ_3нед.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_9нед_SQL-DDL_ч1.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_10нед_SQL-DML_ч1.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Лек13_View_ч1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/e62588f119d83925de9a029101c98f36/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Практика_4нед_примеры.pdf
                                                                             https://openedu.ru/contacts
                                                                             https://sso.openedu.ru/profile/
                                                                             https://courses.openedu.ru/social-logout
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Лек2_Модели_ч1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/9ea7cd97c9be2d877dd15533e784c51c/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_8_2.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Лек15_Прогр_Объекты_ч2.pdf
                                                                             http://citforum.ru/database/advanced_intro/13.shtml#4.3
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_3нед_РМД_ч2.pdf
                                                                             https://openedu.ru/
                                                                             https://courses.openedu.ru/assets/courseware/v1/47bd5579d199b97859b7644d5d8a1069/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_9нед_Oracle_1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/1ad636acd0ce9e8e853ec911033bb5ea/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н6_лаб1.pdf
                                                                             https://openedu.ru/course/
                                                                             https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/info
                                                                             http://citforum.ru/database/advanced_intro/14.shtml
                                                                             https://courses.openedu.ru/assets/courseware/v1/222d410d3f5c71ca8250bcd107d09a2a/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/H14_mssql.zip
                                                                             https://courses.openedu.ru/assets/courseware/v1/22c99b08a40f9294b6b3d09e2d472c3f/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Практика_4нед_ответы.pdf
                                                                             http://citforum.ru/database/advanced_intro/11.shtml
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_4нед_РА_ч2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/99f431b2991259fcbe0eec026b3b12d5/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н13_лаб2_mssql.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Лек15_Прогр_Объекты_ч1.pdf
                                                                             https://studio.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block/lib.accdb
                                                                             https://courses.openedu.ru/assets/courseware/v1/9c612d4d1591bed61b62d7370c471664/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/H9_лаб2_ERwinMSSql.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/28d5e4805e31960ce4b69a3057a8cf27/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_10нед_Oracle_ответы.sql
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Лек5_НФ1-3_ч2.pdf
                                                                             https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/8a31c4776e2346879616de1e4b0af6ce/
                                                                             https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/576a4d01a80d4db7a901c2bdb372c983/
                                                                             http://www.mysql.com/products/workbench/
                                                                             https://www.youtube.com/watch?v=A5-yy51eNGY
                                                                             https://courses.openedu.ru/assets/courseware/v1/5bc354eff35a7b267e30791bd93aa760/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб5_1_ответы.zip
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2017+type@asset+block@SQLQuery15.sql
                                                                             https://studio.openedu.ru/container/block-v1:spbstu+DATAM+spring_2019+type@vertical+block@39a77eabc1fa4cd2913b2324d754a366
                                                                             https://courses.openedu.ru/assets/courseware/v1/230a871b0654edf2c6092a15514ed7ec/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/База-образец_картинками.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/37975c818750df5d41621ecb792543a0/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_4нед_РА_ч1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/9b99156d1b4bb4c1909fc936e1bb5226/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_7_2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/d84e05eb30c76dbb6b63664707359384/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н13_лаб1_mssql.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/5b785938b51b07fee1bd913ffe32af4a/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/ответыЛаб7_2.zip
                                                                             https://courses.openedu.ru/assets/courseware/v1/0cf72a25ca9bc40b235f2157884bf300/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Лаб_15нед_Oracle_ответы.sql
                                                                             https://courses.openedu.ru/assets/courseware/v1/8563338b07e67f3e5b7ce3c06d2301c9/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н8_лаб1_ответ.zip
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_4нед_РА_ч1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/683f0e289de4bb8bc60e09a00f6232ea/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н11_лаб1_mssql.pdf
                                                                             https://courses.openedu.ru/courses/course-v1:spbstu+DATAM+spring_2019/progress
                                                                             https://courses.openedu.ru/assets/courseware/v1/1f1d974b43f812eaa633e30f9c06a126/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н2_Лаб2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/c528e89d50b30c82aa02fcd9cfc9192e/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Н10_лаб1_mssql.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/0ebd03441587300402372b5df4052a80/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_3нед_РМД_ч2.pdf
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Презентация_11нед_SELECT_GROUPBY-JOIN_ч1.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/a80d65b4404c37d0b1a9ed7858072209/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Конспект_УД_5_2.pdf
                                                                             https://courses.openedu.ru/assets/courseware/v1/345282ebcd171207e5de470f2f7aaafb/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/н16_лаб_mssql_ответы.zip
                                                                             https://courses.openedu.ru/asset-v1:spbstu+DATAM+fall_2016+type@asset+block@Н12_Демо_mssql.zip
                                                                             https://courses.openedu.ru/assets/courseware/v1/f263e92ea1a745f78bc0589a71dc8946/asset-v1:spbstu+DATAM+spring_2019+type@asset+block/Lab7_1erd.zip
